ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Мураєв Євгеній Володимирович,Наші,223,1211,2019-02-22,46,"ПРАТ ""РТМК ""ТОНІС-ЦЕНТР""","м. Харків, вул. РИМАРСЬКА, буд. 23А",14059592,"+;1211;оплата ефірного часу на телебаченні (Телеканал ""7"" ), рах.№75 від 2019-02-22 дог.№5/в від 2019-02-22 в т.ч. ПДВ 9360.00 грн.",56160,юридична особа,оплата ефірного часу на телебаченні
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,62,"Друкований засіб мас.інф-ції ПП газета ""Провінція""","Донецька обл., м. Костянтинівка, вул. ОСТРОВСЬКОГО, буд. 438",23597348,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Провінція"" рах№115 від 2019-02-21 без ПДВ","1795,2",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,68,ТОВ редакц.газети Новини Вознесенська день за днем,"Миколаївська обл., м. Вознесенськ, вул. СОБОРНОСТІ, буд. 8",20907469,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Новини Вознесенська день за днем"" рах 88 від 2019-02-25 без ПДВ",2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,69,"ПП ""Видавництво газети ""Вперед""","Миколаївська обл., Новобузький р-н, м. Новий Буг, пл. Свободи, буд. 36",02474179,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Вперед"" рах 59 від 2019-02-22 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,65,"ТОВ ""Редакція міськрайонної газети ""Новий день""","Запорізька обл., м. Мелітополь, вул. Михайла Грушевського, буд. 21",02472803,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Новий день"" рах СФ-0412від 2019-02-25 без ПДВ",2938,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,66,"ТОВ ""РІА БЛІЦ""","Київська обл., м. Біла Церква, вул. ГАГАРІНА, буд. 5, оф. 22",33143404,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Майдан брок"" рах 307 від 2019-02-25 в т.ч. ПДВ 765.00 грн.",4590,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,67,"ТОВ ""редакція газ.ВІСТІ.ІНФОРМАЦІЯ.РЕКЛАМА""","Київська обл., м. Бориспіль, вул. ПРИВОКЗАЛЬНА, буд. 76А",36077172,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""ВІСТІ.ІНФ-ЦІЯ.РЕКЛАМА"" рах 88 від 2019-02-25 в т.ч. ПДВ 900.00 грн.",5400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,70,ПП інформ.агенство Центр медіа,"м. Одеса, вул. МАРШАЛА ГОВОРОВА, буд. 2",33658561,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Хорошая телепрограмма"" рах 108 від 2019-02-21 в т.ч. ПДВ 900.00 грн.",5400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,71,ПП інформ.агенство Центр медіа,"м. Одеса, вул. МАРШАЛА ГОВОРОВА, буд. 2",33658561,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Одесская жизнь"" рах 107 від 2019-02-21 в т.ч. ПДВ 900.00 грн.",5400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,64,"ТОВ ""Рекламно-інформаційне агентство ""К&К""","Луганська обл., Старобільський р-н, м. Старобільск, вул. Миру, буд. 22А",24184140,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Телегаз.Старобільск"" рах від 2019-02-22 без ПДВ","5763,1",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,63,ТОВ МГ-МЕДІА,"Луганська обл., м. Сєвєродонецьк, просп. ГВАРДІЙСЬКИЙ, буд. 21",39619343,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Луганщина.юа"" рах№22 від 2019-02-22 без ПДВ",6750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,80,ТОВ Вісті Придніпровья,"м. Дніпро, вул. Старокозацька, буд. 58, кімн. 405",36442168,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Вісті Придніпровья"" рахВП0125від 2019-02-22 без ПДВ",7290,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,73,ПП Компроміс медіа,"м. Херсон, вул. УНІВЕРСИТЕТСЬКА, буд. 31",24951639,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Гривна СВ"" рах К1359 від 2019-02-25 в т.ч. ПДВ 1370.00 грн.",8220,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,77,"ТОВ ""Видавництво Магнат","м. Київ, ПР-Т ОБОЛОНСЬКИЙ, буд. 16Є, кв. 472",31749740,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""МЕЧТА"" рах 16 від 2019-02-20 в т.ч. ПДВ 1425.00 грн.",8550,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,78,ТОВ газета Наше місто,"м. Дніпро, вул. Старокозацька, буд. 58, кімн. 405",19087191,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Наше місто"" рах 120 від 2019-02-22 в т.ч. ПДВ 1485.00 грн.",8910,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,79,ТОВ юр фірма ПРАВНИК,"м. Дніпро, вул. СТОЛЯРОВА, буд. 1",33669201,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Днепр вечерний"" рах2569від 2019-02-20 в т.ч. ПДВ 1762.50 грн.",10575,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,74,"ТОВ ""Редакція газети ""Новий день""","м. Херсон, МИКОЛАЇВСЬКЕ ШОСЕ 5 КМ",14122988,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Новий день"" рах НД-0000103 від 2019-02-22 в т.ч. ПДВ 2057.60 грн.","12345,6",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,75,ФОП Васильченко Ганна Сергіївна,м. Харків,,"+;1220;оплата друк.площ у друк.зас-х мас.інф-ції(розм-ня інф. мат-лів пер.агі-ції вгаз.""Моигода,мое богатство"" рахАВ-0000140від 19-02-22 в т.ч. ПДВ 2250.00 грн.",13500,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,76,ФОП Васильченко Ганна Сергіївна,м. Харків,,"+;1220;оплата друк.площ у друк.зас-х мас.інф-ції(розм-ня інф. мат-лів пер.агі-ції вгаз.""Советчица"" рахАВ-0000138від 19-02-20 в т.ч. ПДВ 2250.00 грн.",13500,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-25,72,ПП Компроміс медіа,"м. Херсон, вул. УНІВЕРСИТЕТСЬКА, буд. 31",24951639,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Гривна"" рах К1358 від 2019-02-25 в т.ч. ПДВ 2790.00 грн.",16740,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,132,ПП редакція газети Вісті Біловодщини,"Луганська обл., Біловодський р-н, смт Біловодськ, вул. ЦЕНТРАЛЬНА, буд. 103",02476847,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Вісті Біловодщини"" рах44 від 2019-02-22 в т.ч. ПДВ 100.00 грн.",600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1340,2019-02-26,83,ФОП Малюк Ігор Васильович,м. Київ,,"+;1340;оренда буд.і прим.у-х форм власн.для пров-ня зборів гром-н та ін.зустр.з виб-ми(посл.з над-ня в ор-ду зали та ін.орган-ні посл.),РФ1 від 19-02-25 без ПДВ",800,ФОП,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,95,"ТОВ ""Редакція газети ""Зоря""","Донецька обл., м. Лиман, вул. НЕЗАЛЕЖНОСТІ, буд. 42",02472134,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""ЗОРЯ"" рах17 від 2019-02-25 в т.ч. ПДВ 225.00 грн.",1350,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,110,КП редакція газети Каховська зоря,"Херсонська обл., м. Каховка, вул. ЛЕНІНА, буд. 11",02475434,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Каховська зоря"" рах6 від 2019-02-22 в т.ч. ПДВ 233.33 грн.",1400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,124,ПП редакція газети Рубіжанські новини,"Луганська обл., м. Рубіжне, вул. 30 РОКІВ ПЕРЕМОГИ, буд. 5",02476770,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Рубіжанські новини"" рах67 від 2019-02-22 без ПДВ","1543,5",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,139,"ТОВ ""Рекламно-інформаційне агентство ""Вісник Купʼянщини""","Харківська обл., м. Куп'янськ, вул. 1 травня, буд. 6, кімн. 418",02476646,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Вісник плюс"" рах41 від 2019-02-25 без ПДВ",1620,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,94,ТОВ Міська газета Краматорська правда,"Донецька обл., м. Краматорськ, ПЛОЩА МИРУ, буд. 2",02472223,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Краматорська правда"" рах40 від 2019-02-25 в т.ч. ПДВ 270.00 грн.",1620,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,129,ПП РРГП Кремінщина,"Луганська обл., Кремінський р-н, м. Кремінна, вул. БАНКОВА, буд. 5",02476876,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Кремінщина"" рахбн від 2019-02-25 без ПДВ",1650,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,117,Підприємство ЦТРІ Друкарський дім,"Донецька обл., м. Краматорськ, вул. ОРДЖОНІКІДЗЕ, буд. 1Б",36081990,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Краматорськие новости"" рах 172 від 2019-02-22 в т.ч. ПДВ 299.70 грн.","1798,2",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,140,ТОВ Знамя труда Масс медиа,"Харківська обл., м. Первомайський, 1/2 МІКРОРАЙОН, буд. 56",02476497,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Знамя труда"" рах40 від 2019-02-26 без ПДВ","1850,24",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,111,"ТОВ ""Вісті Барвінківщини медіа центр""","Харківська обл., Барвінківський р-н, м. Барвінкове, вул. Центральна, буд. 1",02476468,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Вісті Барвінківщини "" рах38/1 від 2019-02-21 без ПДВ",2000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,112,ТОВ Нове життя інформ плюс,"Харківська обл., Близнюківський р-н, смт Близнюки, вул. СВОБОДИ, буд. 26",02476439,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Нове життя"" рах 39 від 2019-02-22 без ПДВ",2025,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,136,ТОВ редакція газети Вісті Балаклійщини,"Харківська обл., Балаклійський р-н, м. Балаклія, вул. ЖОВТНЕВА, буд. 14",31536324,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Вісті Балаклійщини"" рах70 від 2019-02-22 без ПДВ",2025,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,84,ТОВ Восточний проект Крамакторськ,"Донецька обл., м. Краматорськ, вул. ШКАДІНОВА, буд. 52",38355245,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Восточний проект"" рах27від 2019-02-25 в т.ч. ПДВ 345.00 грн.",2070,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,89,"ТОВ ред газети ""НАША ЗОРЯ""","Донецька обл., м. Селидове, вул. К. МАРКСА, буд. 25",02472163,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Наша зоря"" рах24 від 2019-02-22 без ПДВ","2101,5",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,133,ТОВ Медиа Новини Сватівщини,"Луганська обл., Сватівський р-н, м. Сватове, пров. ЗАВОДСЬКИЙ, буд. 1",02476830,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Новини Сватівщини"" рах515 від 2019-02-25 без ПДВ",2150,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,142,ПП РГ Голопристанський вісник,"Херсонська обл., м. Гола Пристань, вул. 1 ТРАВНЯ, буд. 33",02475575,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Голопристанський вісник"" рах58 від 2019-02-22 без ПДВ",2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,144,ТОВ Вісті Кодимщини,"Одеська обл., Кодимський р-н, м. Кодима, вул. СОБОРНА, буд. 108",02474417,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Вісті Кодимщини"" рах67 від 2019-02-25 без ПДВ",2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,122,ТОВ редакція газети Сельская новь,"Донецька обл., Мангушський р-н, смт Мангуш, просп. МИРУ, буд. 64",02472306,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Сельская новь"" рах бн від 2019-02-25 без ПДВ",2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,86,ТОВ редакція Покровської рег.мас.газети Маяк,"Донецька обл., м. Покровськ, вул. ЄВРОПЕЙСЬКА, буд. 53А",02472236,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Маяк"" рах39від 2019-02-20 без ПДВ",2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,163,ТОВ редакція газети Новини дня,"Запорізька обл., Камʼянсько-Дніпровський р-н, м. Камʼянка-Дніпровська, вул. НАБЕРЕЖНА, буд. 68",36418659,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Новини дня"" рах38 від 2019-02-26 без ПДВ",2250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,85,ПП Редакція газети Вісті Олександрівщини,"Донецька обл., Олександрівський р-н, смт Олександрівка, вул. САМАРСЬКА, буд. 23",02472298,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Вісті Олександрівщини"" рах3від 2019-02-22 без ПДВ","2425,5",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,125,ПП редакція газети попаснянський вісник,"Луганська обл., Попаснянський р-н, м. Попасна, вул. МІЧУРІНА, буд. 1, КАБІНЕТ 314, 315, 316",30157435,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Попаснянський вісник"" рах82 від 2019-02-22 без ПДВ",2472,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,126,ПП редакція газети Перемога,"Луганська обл., Новопсковський р-н, смт Новопсков, вул. ПАРТИЗАНСЬКА, буд. 18",02476853,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Перемога"" рах16 від 2019-02-25 в т.ч. ПДВ 412.50 грн.",2475,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,119,КП редакція газети Заря Приазовья,"Донецька обл., Нікольський р-н, смт Нікольське, вул. СВОБОДИ, буд. 87",32577529,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Заря Приазовʼя"" рах 39 від 2019-02-22 без ПДВ",2475,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,137,"ТОВ ""Медіа-центр ""Сільські новини""","Харківська обл., Валківський р-н, м. Валки, просп. Григорія Сковороди, буд. 10",02476623,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Сільські новини"" рах76 від 2019-02-22 без ПДВ",2640,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,128,ПП редакція газети Сільські новини,"Луганська обл., Троїцький р-н, смт Троїцьке, просп. ПЕРЕМОГИ, буд. 60",02476818,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Сільські новини"" рах3 від 2019-02-22 без ПДВ","2660,84",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,120,ПП редакція газети Наше слово,"Донецька обл., Волноваський р-н, м. Волноваха, вул. ГЕРОЇВ 51 ОМБР, буд. 1",21958575,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Наше слово"" рах 53 від 2019-02-22 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,121,"Редакція Великоновосільківської СПГ ""Сільський край""","Донецька обл., Великоновосілківський р-н, смт Велика Новосілка, вул. ЦЕНТРАЛЬНА, буд. 36",02472097,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Сільський край"" рах 30 від 2019-02-22 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,123,ПП редакція РСПГ Новий путь,"Луганська обл., м. Лисичанськ, вул. 279-Ї ДИВІЗІЇ, буд. 9",02476793,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Новий путь"" рах сф-000051від 2019-02-26 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,145,ТОВ редакція газети Час Люди Події,"Одеська обл., Саратський р-н, смт Сарата, вул. КРІСТІАНА ВЕРНЕРА, буд. 88",02474498,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Час Люди Події"" рах63 від 2019-02-25 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,148,ПП редакція районної газети голос Баштанщини,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. ГЕРОЇВ НЕБЕСНОЇ СОТНІ, буд. 41А",02474073,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""голос Баштанщини"" рах88 від 2019-02-21 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,88,ТОВ КАТЛАЙФ,"Донецька обл., м. Краматорськ, вул. РУМʼЯНЦЕВА, буд. 31",31279624,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Технополис"" рах017 від 2019-02-20 в т.ч. ПДВ 450.00 грн.",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,91,ТОВ редакція газети Новий шлях,"Донецька обл., м. Мирноград, вул. БРЯНСЬКА, буд. 10",02472276,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Новий шлях"" рах40 від 2019-02-22 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,96,ПП мироноградська міська газета Родной город,"Донецька обл., м. Мирноград, вул. БРЯНСЬКА, буд. 10",30074621,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Родной город"" рах52 від 2019-02-22 в т.ч. ПДВ 450.00 грн.",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,166,ТОВ редакция газети Приазовская новь,"Запорізька обл., Приазовський р-н, смт Приазовське, вул. ПОКРОВСЬКА, буд. 32А",02472795,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Приазовская новь"" рах7 від 2019-02-25 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,151,ПП редакція Новоодеської газети Промінь,"Миколаївська обл., Новоодеський р-н, м. Нова Одеса, вул. ФЕДОРА ОСАДЧОГО, буд. 15",02474185,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Промінь"" рах49 від 2019-02-26 без ПДВ",2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,150,ПП Редакція газети Контакт,"Миколаївська обл., м. Южноукраїнськ, бульв. ЦВІТОЧНИЙ, буд. 9, кімната 72-84",20872794,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Контакт"" рах64 від 2019-02-26 без ПДВ",2876,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,90,ТОВ ред-ція газети Дружківський рабочий,"Донецька обл., м. Дружківка, вул. СОБОРНА, буд. 22",41110153,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Дружківський рабочий"" рах22/02 від 2019-02-22 без ПДВ",2880,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,134,ПП Редакція газети Слово Хлібороба,"Луганська обл., Міловський р-н, смт Мілове, вул. МИРУ, буд. 45",02476913,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції в газ.""Слово Хлібороба"" рах36 від 2019-02-22 без ПДВ",2991,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Мураєв Євгеній Володимирович,Наші,223,1220,2019-02-26,99,ПП ред-ція газети Життя Білокуракинщини,"Луганська обл., Білокуракинський р-н, смт Білокуракине, вул. ЦЕНТРАЛЬНА, буд. 63",02476860,"+;1220;оплата друк.площ у друк. зас-х мас.інф-ції(розм-ня інформ. мат-лів пер.агі-ції вгаз.""Життя Білокуракинщини"" РГ-0000028від 2019-02-25 без ПДВ",3024,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
