ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,490,ТОВ ТЕЛЕРАДІОКОМПАНІЯ МІКОМП,"Дніпропетровська обл., м. Камʼянське, просп. ВАСИЛЯ СТУСА, буд. 15 А",25005406,+;1212;Оплата ефірного часу на радіо згідно з рахунком №21 від 11.03.2019 без ПДВ,4368,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,491,ПП ДІЛОВЕ РАДІО,"Черкаська обл., м. Сміла, вул. КАРМЕЛЮКА, буд. 74, кв. 263",36091270,+;1212;Оплата ефірного часу на радіо згідно з рахунком №11 від 11.03.2019 без ПДВ,1560,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,492,"ТОВ ЖИТОМИРСЬКА МІСЬКА РАДІОКОМПАНІЯ ""КРОК РАДІО""","м. Житомир, вул. ДОМБРОВСЬКОГО, буд. 86, кімната 257",25307389,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №23 від 12.03.2019 без ПДВ,4320,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,493,"ТОВ ВИРОБНИЧО-КОМЕРЦІЙНА ФІРМА ТЕЛЕРАДІОКОМПАНІЯ ""ТТ""","Дніпропетровська обл., м. Нікополь, вул. К. ЛІБКНЕХТА, буд. 173/1",13431994,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №37 від 13.03.2019 без ПДВ,6699,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,494,"ТОВ ""Радіо ТТВ""","м. Кропивницький, вул. Медведєва, буд. 1А",39658148,"+;1212;Оплата ефірного часу на радіо згідно з рахунком №17 від 11.03.2019, в т.ч. ПДВ (20%) 780,00 грн",4680,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,495,"ТОВ ""Телерадіокомпанія ""Львівська хвиля""","м. Львів, вул. Гуцульська, буд. 9А",13824151,"+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №СФ-0000176 від 11.03.2019, в т.ч. ПДВ (20%) 2700,00 грн",16200,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,496,"ТОВ ""Телекомпанія ""Сатурн-ТV""","Черкаська обл., м. Умань, вул. СТАРИЦЬКОГО, буд. 6",21362687,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №Ст-0000059 від 11.03.2019 без ПДВ,5700,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,497,"ТОВ ""Радіо трек""","м. Рівне, вул. Кавказька, буд. 2",23302560,+;1212;Оплата ефірного часу на радіо згідно з рахунком №3691 від 11.03.2019 без ПДВ,13725,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,498,"ПП ТЕЛЕРАДІОКОМПАНІЯ ""ТВК""","Сумська обл., м. Охтирка, вул. Чкалова, буд. 27А",30366113,"+;1212;Оплата ефірного часу на радіо згідно з рахунком-факгурою №ФМ-0000006 від 11.03.2019, в г.ч. ПДВ (20%) 468,00 грн",2808,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,499,ТОВ РАДІО МІКС,"м. Дніпро, вул. КОЛЬЦОВА, буд. 8, кв. 2",20301672,"+;1212;Оплата ефірного часу на радіо згідно з рахунком-факгурою №СФ-0000018 від 07.03.2019, в г.ч.ПДВ (20%) 1782,00 грн",10692,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-14,500,"ТОВ ""Телерадіокомпанія ""Відікон""","м. Суми, вул. Харківська, буд. 4",21107661,"+;1212;Оплата ефірного часу на радіо згідно з рахунком №67 від 11.03.2019, в т.ч..ПДВ (20%) 855,00 грн",5130,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-14,501,КО БЛАГОВІЩЕНСЬКИЙ РАЙОННИЙ БУДИНОК КУЛЬТУРИ,"Кіровоградська обл., Благовіщенський р-н, м. Благовіщенське, вул. ГЕРОЇВ УКРАЇНИ, буд. 74",26449424,+;1340;Оренда приміщення згідно з рахунком №8 від 07.03.2019 без ПДВ,3000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-14,502,"Комунальний заклад Департаменту культурно-громадського розвитку Маріупольської міської ради ""Централізована бухгалтерія закладів культури""","Донецька обл., м. Маріуполь, вул. Георгіївська, буд. 47",26318484,"+;1340;Оренда приміщення згідно з рахунком-фактурою №3 від 14.03.2019, в т.ч. ПДВ (20%) 66,50 грн",399,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-14,503,ВІДДІЛ КУЛЬТУРИ ЗАСТАВНІВСЬКОЇ РДА,"Чернівецька обл., Заставнівський р-н, м. Заставна, вул. НЕЗАЛЕЖНОСТІ, буд. 94",02231590,+;1340;Оренда приміщення згідно з рахунком №10 від 10.03.2019 без ПДВ,3000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,504,"ТОВ ""Телерадіокомпанія ""Студія 1+1""","м. Київ, вул. Кирилівська, буд. 23",23729809,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №213 від 12.03.2019, в т.ч. ПДВ (20%) 122010,00 грн",732060,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,505,"ТОВ ""Телеканал ""СТБ""","м. Київ, вул. Івана Шевцова, буд. 1",20044726,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №201 від 13.03.2019, в т.ч. ПДВ (20%) 149928,00 грн",899568,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,506,"ТОВ ""Інтер реклама центр""","м. Київ, вул. ВОРОВСЬКОГО, буд. 22, ЛІТЕРА А",30524103,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №59 від 12.03.2019, в т.ч. ПДВ (20%) 233295,00 грн",1399770,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,507,"ТОВ ""ТРК ""Україна""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",05744121,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №237 від 12.03.2019. в т.ч. ПДВ (20%) 461292,00 грн",2767752,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,508,"ТОВ ""Міжнародна комерційна телерадіокомпанія"" (ICTV)","м. Київ, вул. Паньківська, буд. 11",14323764,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №79 від 13.03.2019, в т.ч. ПДВ (20%) 149064,00 грн",894384,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,509,"КП ""Районна телевізійна студія ""Гребінка""","Полтавська обл., Гребінківський р-н, м. Гребінка, пров. Олексія Припутня, буд. 1",30031347,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №17 від 07.03.2019 без ПДВ,3150,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,510,"ПП ""Телерадіокомпанія ""Сфера-ТВ""","м. Рівне, вул. Міцкевича, буд. 11",33910609,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №1/п від 13.03.2019 без ПДВ,5130,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,511,"ПрАТ ""Телерадіокомпанія ""Право А/ТВК""","м. Харків, вул. Ярослава Мудрого, буд. 3",22722874,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №22 від 06.03.2019 без ПДВ,39000,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,512,"ТОВ ""Телерадіокомпанія ""Відікон""","м. Суми, вул. Харківська, буд. 4",21107661,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №66 від 07.03.2019, в т.ч. ПДВ (20%) 2268,00 грн",13608,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,513,"ТОВ ""Слово Волині""","м. Луцьк, вул. Єршова, буд. 2",38131299,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №46 від 07.03.2019, в т.ч. ПДВ (20%) 2721,00 грн",16326,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,514,"ТОВ ""Запорізька незалежна телерадіокомпанія ""ТВ-5""","м. Запоріжжя, вул. Південне шосе, буд. 72",13630346,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №0116 від 13.03.2019, в т.ч. ПДВ (20%) 5850,00 грн",35100,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,515,"ТОВ ""Телерадіокомпанія ""МТВ-плюс""","Запорізька обл., Мелітопольский р-н, смт Мирне, вул. Комсомольська, буд. 3",20488378,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000025 від 07.03.2019, в т.ч. ПДВ (20%) 1440,00 грн",8640,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,516,"КП ""Телерадіоагентство ""Новий Чернігів"" Чернігівської міської ради","м. Чернігів, просп. Миру, буд. 38А",21397527,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №40 від 13.03.2019, в т.ч. ПДВ (20%) 2840,00 грн",17040,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,517,"ТОВ ""Телерадіокомпанія ""Вікка""","м. Черкаси, вул. Юрія Іллєнка, буд. 27",21385292,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000527 від 13.03.2019, в т.ч. ПДВ (20%) 1575,00 грн",9450,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,518,"ТОВ ""Телерадіокомпанія ""Кабельні телевізійні мережі""","Кіровоградська обл., м. Олександрія, вул. ПЕРШОТРАВНЕВА, буд. 57А",30416855,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №38 від 13.03.2019 без ПДВ,17010,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,519,"ТОВ ""Телерадіокомпанія ""Алекс""","м. Запоріжжя, просп. Моторобудівників, буд. 48",23286602,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000084 від 06.03.2019, в т.ч. ПДВ (20%) 2250,00 грн",13500,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,520,"ТОВ ""ТРК ""ТВ-7""","Донецька обл., м. Маріуполь, бульв. Приморський, буд. 25",25106350,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №51 від 06.03.2019, в т.ч. ПДВ (20%) 1914,60 грн","11487,6",юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,521,"ПП ""НТА-Незалежне телевізійне агентство""","м. Львів, вул. Винниченка, буд. 6",30053161,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №34 від 07.03.2019. в т.ч. ПДВ (20%) 3480,00 грн",20880,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,522,"ТОВ ""Продюсерський центр ""Ексклюзив""","м. Хмельницький, вул. Камʼянецька, буд. 66, оф. 301",32680030,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №00000030 від 13.03.2019 без ПДВ,9450,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,523,"Міське КП ""Інформаційно-телевізійне агентство ""Віта""","м. Вінниця, вул. Соборна, буд. 59",13341352,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №27 від 13.03.2019, в т.ч. ПДВ (20%) 630,00 грн",3780,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,524,"ДП ""Дитяче телевізійне агентство""","м. Хмельницький, вул. Камʼянецька, буд. 21Б",23843362,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №43 від 13.03.2019 без ПДВ,9450,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,525,"ПрАТ ""Телевізійна служба Дніпропетровська""","м. Дніпро, вул. Воскресенська, буд. 14",20264089,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №211 від 07.03.2019, в т.ч. ПДВ (20%) 3425,00 грн",20550,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,526,"ТОВ ТЕЛЕРАДІОКОМПАНІЯ ""ГРАНТ""","Київська обл., Ставищенський р-н, смт Ставище, пров. Червоноармійський, буд. 3",30161258,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №25 від 07.03.2019 без ПДВ,2700,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,527,"ТОВ ""Телевізійна компанія ""Приват ТБ Дніпро""","м. Дніпро, вул. Набережна перемоги, буд. 50",23376587,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №16 від 07.03.2019, в т.ч. ПДВ (20%) 156,00 грн",936,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,528,"ТОВ ""Телерадіокомпанія “Сатурн""","м. Миколаїв, просп. Леніна, буд. 73",20919930,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №17821 ВІД 12.03.2019 без ПДВ,6480,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,529,"КП ""Телерадіокомпанія ""Перший Західний""","м. Львів, вул. Підвальна, буд. 3",31074340,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №48 від 07.03.2019, в т.ч. ПДВ (20%) 2904,00 грн",17424,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,530,"ТОВ ""Телерадіокомпанія ""Симон""","м. Харків, майдан Свободи, буд. 7",21217525,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №86 Р від 13.03.2019. в т.ч. ПДВ (20%) 11900,00 грн",71400,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,531,"ТОВ ""Студія ""Місто""","м. Полтава, просп. Першотравневий, буд. 19",31495587,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000123 від 07.03.2019, в т.ч. ПДВ (20%) 1740,00 грн",10440,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,532,"ПрАТ ""Регіональна телемовна компанія ""Тоніс-центр""","м. Харків, вул. Римарська, буд. 23А",14059592,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №119 від 06.03.2019, в т.ч. ПДВ (20%) 5060,00 грн",30360,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,533,"ПП ""Телерадіокомпанія ""ВТВ Плюс""","м. Херсон, вул. Богородицька, буд. 10/5, оф. 4",24959285,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №41 від 13.03.2019, в т.ч. ПДВ (20%) 1110,00 грн",6660,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,534,"ТОВ ""Міська телерадіокомпанія ""Чернівці""","м. Чернівці, вул. Емінеску, буд. 2",31561607,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №25 від 12.03.2019, в т.ч. ПДВ (20%) 2940,00 грн",17640,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,535,"ТОВ ""ТРК ""Союз-ТВ""","м. Житомир, просп. Миру, буд. 11, кв. 158",25304801,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №1/13 від 13.03.2019, в т.ч. ПДВ (20%) 1575,00 грн",9450,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,536,"ТОВ ""TV-4""","м. Тернопіль, вул. Гетьмана Сагайдачного, буд. 2, кв. 7",14029496,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком -фактурою №ТВ-0000085 від 13.03.2019, в т.ч. ПДВ (20%) 2190,00 грн",13140,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,537,"ТОВ ""ТРК ""Рівне-1""","м. Рівне, вул. Данила Галицького, буд. 19, оф. 701",22573340,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №0602/К/2 від 13.03.2019, в т.ч. ПДВ (20%) 1020,00 грн",6120,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,539,"ДП ""Телерадіокомпанія ""Аверс""","м. Луцьк, вул. Електроапаратна, буд. 3",21755180,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №СФ-0000046 від 13.03.2019. в т.ч. ПДВ (20%) 5808,00 грн",34848,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,540,"ТОВ ""Телерадіокомпанія ТТV""","м. Кропивницький, вул. Медведєва, буд. 1А",13745760,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №33 від 06.03.2019, в т.ч. ПДВ (20%) 787,50 грн",4725,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,541,"Івано-Франківське обласне телебачення ""Галичина""","м. Івано-Франківськ, вул. Михайла Грушевського, буд. 21, кімн. 701",13641427,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №95 від 12.03.2019, в т.ч. ПДВ (20%) 1470,00 грн",8820,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,542,"ПРИВАТНЕ МАЛЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ДАНІО""","м. Ужгород, вул. Крилова, буд. 10",20430464,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №22 від 13.03.2019, в т.ч. ПДВ (20%) 729,00 грн",4374,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,543,"ТОВ ""Інформаційний телеканал ""Репортер""","м. Одеса, вул. Зоопаркова, буд. 25",22448563,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №46 від 07.03.2019, в т.ч. ПДВ (20%) 1215,00 грн",7290,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,544,"ТОВ ""Телерадіокомпанія ""ЮГ""","Запорізька обл., м. Бердянськ, Мелітопольське Шосе, буд. 20",25214667,+;1211;Оплата ефірного часу на телебаченні згідно з рахунком-фактурою №ЮГ-1403001 від 14.03.2019 без ПДВ,7560,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-15,545,"КОМУНАЛЬНИЙ ЗАКЛАД ""ЦЕНТР КУЛЬТУРИ ТА ДОЗВІЛЛЯ"" ЯРМОЛИНЕЦЬКОЇ РАЙОННОЇ РАДИ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ","Хмельницька обл., Ярмолинецький р-н, смт Ярмолинці, ПЛОЩА 600-РІЧЧЯ ЯРМОЛИНЕЦЬ, буд. 1 ""А""",38884715,+;1340;Оренда приміщення згідно з рахунком №1 від 09.03.2019 без ПДВ,1000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,546,"ТОВ ""ТРК ""ТВ-7""","Донецька обл., м. Маріуполь, бульв. Приморський, буд. 25",25106350,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №67 від 15.03.2019, в т.ч.ПДВ (20%) 6092,24 грн","36553,44",юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,547,"КП ""Телекомпанія ""Прилуки"" Прилуцької міської ради""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 192",22819278,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №14 від 15.03.2019, в т.ч.ПДВ (20%) 569,48 грн","3416,88",юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-15,548,"ТОВ ""ТРК ""Європа мікс""","Чернігівська обл., м. Прилуки, вул. ПИРЯТИНСЬКА, буд. 129",31050470,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №СФ-0000048 від 15.03.2019 без ПДВ,3300,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-15,549,"ТОВ ""ТРК ""Галактика-плюс""","Чернігівська обл., м. Прилуки, вул. ПИРЯТИНСЬКА, буд. 129",32399418,+;1212;Оплата ефірного часу на радіо згідно з рахунком-фактурою №СФ-0000036 від 15.03.2019 без ПДВ,3750,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-15,550,"КП ""Телекомпанія ""Прилуки"" Прилуцької міської ради""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 192",22819278,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №15 від 15.03.2019, в т.ч.ПДВ (20%) 1868,40 грн","11210,4",юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-15,551,"Відділ освіти, культури, молоді та спорту Ічнянської РДА","Чернігівська обл., Ічнянський р-н, м. Ічня, вул. Воскресінська, буд. 27",02147411,+;1340;Оренда приміщення згідно з рахунком №18 від 13.03.2019 без ПДВ,3210,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1340,2019-03-15,552,КО ПРИЛУЦЬКИЙ МІСЬКИЙ БУДИНОК КУЛЬТУРИ ПРИЛУЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,"Чернігівська обл., м. Прилуки, вул. ЮРІЯ КОПТЄВА, буд. 28",05530056,+;1340;Оренда приміщення згідно з рахунком №8 від 01.03.2019 без ПДВ,"4517,12",юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Ляшко Олег Валерійович,Радикальна партія,221,1110,2019-03-18,553,"ТОВ ""Компанія ""Поліграф""","м. Київ, вул. МЕЖИГІРСЬКА, буд. 82А, корпус 1",34602640,"+;1110;Виготовлення друкованих матеріалів згідно з рахунком-фактурою №СФ 71/5 від 14.03.2019, в т.ч. ПДВ (20%) 4134,00 грн",24804,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,554,"ТОВ ""Телерадіокомпанія ""Студія 1+1""","м. Київ, вул. Кирилівська, буд. 23",23729809,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №213 від 12.03.2019, в т.ч. ПДВ (20%) 82530,00 грн",495180,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,555,"ТОВ ""Телеканал ""СТБ""","м. Київ, вул. Івана Шевцова, буд. 1",20044726,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №201 від 13.03.2019, в т.ч. ПДВ (20%) 68388,00 грн",410328,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,556,"ТОВ ""Інтер реклама центр""","м. Київ, вул. ВОРОВСЬКОГО, буд. 22, ЛІТЕРА А",30524103,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №59 від 12.03.2019, в т.ч.ПДВ (20%) 149730,00 грн",898380,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,557,"ТОВ ""ТРК ""Україна""","Донецька обл., м. Маріуполь, вул. Харлампіївська, буд. 17/25",05744121,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №237 від 12.03.2019. в т.ч. ПДВ (20%) 402285,00 грн",2413710,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,558,"ТОВ ""Міжнародна комерційна телерадіокомпанія"" (ICTV)","м. Київ, вул. Паньківська, буд. 11",14323764,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №79 від 13.03.2019, в т.ч.ПДВ (20%) 94671,00 грн",568026,юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1212,2019-03-18,559,"ТОВ ТЕЛЕРАДІОКОМПАНІЯ ""ВСІМ РАДІО""","м. ХМЕЛЬНИЦЬКИЙ, вул. ТЕАТРАЛЬНА, буд. 10",32601086,"+;1212;Оплата ефірного часу на радіо згідно з рахунком-факгурою №ВР-11/03 від 11.03.2019, в т.ч. ПДВ (20%) 156,00 грн",936,юридична особа,оплата ефірного часу на радіо
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,561,"КП ""Телекомпанія ""Прилуки"" Прилуцької міської ради""","Чернігівська обл., м. Прилуки, вул. Київська, буд. 192",22819278,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №12 від 12.03.2019 , в т.ч. ПДВ (20%) 2228,40 грн","13370,4",юридична особа,оплата ефірного часу на телебаченні
Ляшко Олег Валерійович,Радикальна партія,221,1211,2019-03-18,562,"ТОВ ""ТРК ""ТІМ""","Чернігівська обл., м. Прилуки, вул. Юрія Коптєва, буд. 10, кв. 34",31525773,"+;1211;Оплата ефірного часу на телебаченні згідно з рахунком №85 від 18.03.2019, в т.ч. ПДВ (20%) 1620,00 грн",9720,юридична особа,оплата ефірного часу на телебаченні
