ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,347,"ТОВ ""ВИДАВНИЧИЙ ДІМ ""НОВИЙ ЛЬВІВ""","м. Львів, вул. СІЧОВИХ СТРІЛЬЦІВ, буд. 3",31977813,"Надання друкованої площі для передвиборчої агітації зг.рах№04/03 від 11.03.19р. Дог №4 від 07.03.19. в.т.ч. ПДВ 416,66",2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,405,"ПП ""РЕДАКЦІЯ ГАЗЕТИ ""ЗАМОК""","Рівненська обл., м. Дубно, вул. М. ЛИСЕНКА, буд. 21",35091290,Надання друкованої площі для передвиборчої агітації зг.рах№18 від 11.03.19р. Дог №4 від 07.03.19. Без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,398,"ТОВ ""РЕДАКЦІЯ ТЯЧІВСЬКОЇ РАЙОННОЇ ГАЗЕТИ ""ДРУЖБА""","Закарпатська обл., Тячівський р-н, м. Тячів, вул. Незаленості, буд. 41",02472588,"Надання друкованої площі для передвиборчої агітації зг.рах№26 від 12.03.19р. Дог №2 від 11.03.19. в.т.ч. ПДВ 458,33грн.",2750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,371,"ТОВ ""РІДНЕ ПОЛЕ""","Львівська обл., м. Стрий, вул. Дубравського, буд. 10",42725203,Надання друкованої площі для передвиборчої агітації зг.рах№50 від 11.03.19р. Дог №50 від 11.03.19. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,366,"ТОВ ""Інформаційний центр ""Миргородщина""","Полтавська обл., Миргородський р-н, с. Слобідка, вул. Молодіжна, буд. 33",36475336,Надання друкованої площі для передвиборчої агітації зг.рах№ТО-0000087 від 11.03.19р. Дог №047 від 11.03.19. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,348,"ПП ""Інформаційно-просвітницький медіа-центр ""Бойківська думка""","Львівська обл., Сколівський р-н, м. Сколе, вул. Симоненка, буд. 10",02473843,Надання друкованої площі для передвиборчої агітації зг.рах№27 від 09.03.19р. Дог №06/03 від 09.03.19. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,369,"ПП ""Редакція газети ""Слово правди""","Волинська обл., м. Володимир-Волинський, вул. Драгоманова, буд. 18",02471761,Надання друкованої площі для передвиборчої агітації зг.рах№95 від 11.03.19р. Дог №7 від 07.03.19. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,391,"ПП ""Редакція газети ""Наш край""","Волинська обл., Рожищенський р-н, м. Рожище, вул. Незалежності, буд. 82",02471655,Надання друкованої площі для передвиборчої агітації зг.рах№24 від 11.03.19р. Дог №2 від 07.03.19. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,349,"ПП ""Редакція газети ""Голос з-над Бугу""","Львівська обл., Сокальський р-н, м. Сокаль, вул. Шашкевича, буд. 43",02473872,"Надання друкованої площі для передвиборчої агітації зг.рах№71 від 06.03.19р. Дог №34 від 06.03.19. в.т.ч. ПДВ 525,00грн.",3150,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,396,"ТОВ ""Редакція газети ""Шацький край""","Волинська обл., Шацький р-н, смт Шацьк, вул. Шковороди, буд. 30",20142771,Надання друкованої площі для передвиборчої агітації зг.рах№11 від 11.03.19р. Дог №2 від 07.03.19. без ПДВ,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,375,"ТОВ ""Редакція газети ""Вісник Кореччини""","Рівненська обл., Корецький р-н, м. Корець, пл. Київська, буд. 5",36788904,Надання друкованої площі для передвиборчої агітації зг.рах№33 від 11.03.19р. Дог №4 від 11.03.19. без ПДВ,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,395,"ПП ""Редакція часопису ""Вперед""","м. Івано-Франківськ, вул. Короля Данила, буд. 11",02472988,Надання друкованої площі для передвиборчої агітації зг.рах№72 від 11.03.19р. Дог №4 від 11.03.19. без ПДВ,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,403,"ТОВ ""Володимирецький вісник""","Рівненська обл., Володимирецький р-н, смт Володимирець, вул. Шкільна, буд. 19",38184974,Надання друкованої площі для передвиборчої агітації зг.рах№80 від 11.03.19р. Дог №4-п від 06.03.19. без ПДВ,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,346,"ТОВ ""Газета ""Голос відродження""","Львівська обл., Бродівський р-н, м. Броди, вул. Юридика, буд. 17",02474038,Надання друкованої площі для передвиборчої агітації зг.рах№63 від 07.03.19р. Дог №9 від 07.03.19. без ПДВ,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,373,"ПП ""Видавничий дім ""Приватна газета""","Полтавська обл., м. Кременчук, вул. Шевченка, буд. 50А",31435638,"Надання друкованої площі для передвиборчої агітації зг.рах№П/Г-327 від 11.03.19р. Дог №П/Г06 від 07.03.19. в.т.ч. ПДВ 583,33грн.",3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,394,"ТОВ ""Редакція газети ""Голос Покуття""","Івано-Франківська обл., Снятинський р-н, м. Снятин, вул. Шевченка, буд. 73",02472938,Надання друкованої площі для передвиборчої агітації зг.рах№10 від 12.03.19р. Дог №7 від 07.03.19. без ПДВ,3750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,406,"ПП ""Редакція газети ""Новини Рокитнівщини""","Рівненська обл., Рокитнівський р-н, смт Рокитне, вул. Незалежності, буд. 36",34132435,Надання друкованої площі для передвиборчої агітації зг.рах№33 від 11.03.19р. Дог №7 від 07.03.19. без ПДВ,"3838,38",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,384,"ТОВ ""Інформаційний центр ""Новини Шумщини""","Тернопільська обл., Шумський р-н, м. Шумськ, вул. Українська, буд. 47",02475204,Надання друкованої площі для передвиборчої агітації зг.рах№б/н від 11.03.19р. Дог №13 від 07.03.19. без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,377,"ТОВ ""Редакція газети ""Колос""","Тернопільська обл., Заліщицький р-н, м. Заліщики, вул. Івана Франка, буд. 6",02475256,Надання друкованої площі для передвиборчої агітації зг.рах№67н від 11.03.19р. Дог №27 від 07.03.19. без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,337,"ТОВ ""Редакція газети ""Новий день""","Чернівецька обл., Глибоцький р-н, смт Глибока, вул. Борців за волю України, буд. 5",02476273,"Надання друкованої площі для передвиборчої агітації зг.рах№12 від 07.03.19р. Дог №7 від 07.03.19. в.т.ч. ПДВ 666,66грн.",4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,378,"ТОВ ""Редакція газети ""Нова доба""","Тернопільська обл., Бучацький р-н, м. Бучач, вул. Галицька, буд. 84",02475233,Надання друкованої площі для передвиборчої агітації зг.рах№46 від 07.03.19р. Дог №15 від 07.03.19. без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,393,"ТОВ ""Інформаційне агентство ""Волинські новини""","м. Луцьк, вул. Електроапаратна, буд. 3",41637310,Надання друкованої площі для передвиборчої агітації зг.рах№СФ-0000049 від 12.03.19р. Дог №8-19 від 01.03.19. без ПДВ,4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,341,"ПП ""Редакційно видавничий комплекс ""Ратнівщина""","Волинська обл., Ратнівський р-н, смт Ратне, вул. Серпнева, буд. 5",02471666,"Надання друкованої площі для передвиборчої агітації зг.рах№91 від 07.03.19р. Дог №2 від 07.03.19. в.т.ч ПДВ 750,00грн.",4500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,345,"ТОВ ""Редакція газети ""Панорама""","Закарпатська обл., м. Мукачево, пл. Миру, буд. 29/3",02472654,Надання друкованої площі для передвиборчої агітації зг.рах№СФ-0000086 від 07.03.19р. Дог №07-03/19 від 07.03.19. без ПДВ,4500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,376,"ТОВ ""Редакція газети ""Бережанське віче""","Тернопільська обл., м. Бережани, вул. ШЕВЧЕНКА, буд. 15",21142508,Надання друкованої площі для передвиборчої агітації зг.рах№155 від 11.03.19р. Дог №05 від 07.03.19. без ПДВ,4500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,407,"ПП ""Медіацентр ""Народна воля""","Івано-Франківська обл., Надвірнянський р-н, м. Надвірна, вул. Визволення, буд. 5",20536234,Надання друкованої площі для передвиборчої агітації зг.рах№78 від 11.03.19р. Дог №24 від 07.03.19. без ПДВ,4500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,381,"ТОВ ""Слобідський край""","м. Харків, майдан Свободи, буд. 5",21188137,"Розміщення матеріалів передвиборчої агітації зг.рах№204 від 11.03.19р. Дог №0603 від 06.03.19. в.т.ч. ПДВ 792,30грн.","4753,8",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,372,"ПП ""Полтавський вісник""","м. Полтава, вул. Європейська, буд. 7",21045231,"Надання друкованої площідля передвиборчої агітації зг.рах.№СФ-0000073 від 11.03.19р. По дог. №18/19 від06.03.19р. В.т.ч. ПДВ 793,00грн.",4758,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1110,2019-03-13,344,"ТОВ ""Український газетний синдикат""","Київська обл., м. Бровари, вул. Сергія Москаленка, буд. 16Б",39699378,"Виготовлення плакатів А4 зг.рах.№157 від 11.03.19р. Дог№11/02/19-1 від 07.03.19р. В.т.ч. ПДВ 800,00грн.",4800,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,382,"ТОВ ""Всі Суми панорама-медіа""","м. Суми, ЧЕРВОНА ПЛОЩА, буд. 6",36898197,Розміщення матеріалів передвиборчої агітації зг.рах№975 від 11.03.19р. Дог №19 від 11.03.19. Без ПДВ,4870,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,410,"ТОВ ""Редакція газети ""Зоря""","Хмельницька обл., Волочиський р-н, м. Волочиськ, вул. Слави, буд. 2",02475701,Надання друкованої площідля передвиборчої агітації зг.рах.№60 від 11.03.19р. По дог. №15 від 06.03.19р. без ПДВ,5000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,404,"ПП ""Фірма ""Інститут політики""","м. Рівне, вул. Степана Бандери, буд. 1Б",32940357,"Надання друкованої площідля передвиборчої агітації зг.рах.№40 від 11.03.19р. По дог. №05-03/19-02 від 05.03.19р. В.т.ч. ПДВ 916,67грн.",5500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,402,"ПП ""Редакція газети ""Дубровицький вісник""","Рівненська обл., Дубровицький р-н, м. Дубровиця, вул. Макарівська, буд. 5",21084403,Надання друкованої площідля передвиборчої агітації зг.рах.№2 від 11.03.19р. По дог. №3 від 07.03.19р. без ПДВ,5515,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,409,"ТОВ ""Редакція газети ""Життя і слово""","Хмельницька обл., Білогірський р-н, смт Білогірʼя, вул. Шевченка, буд. 46",02475664,Надання друкованої площідля передвиборчої агітації зг.рах.№28 від 11.03.19р. По дог. №5 від 07.03.19р. без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,408,"ПП ""Редакція газети ""Вісник Деражнянщини""","Хмельницька обл., Деражнянський р-н, м. Деражня, вул. Миру, буд. 77",02475776,Надання друкованої площідля передвиборчої агітації зг.рах.№46 від 11.03.19р. По дог. №2 від 07.03.19р. без ПДВ,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,383,"ТОВ ""Редакція районної газети ""Голос народу""","Львівська обл., Пустомитівський р-н, м. Пустомити, вул. Грушевського, буд. 11",22418295,"Надання друкованої площідля передвиборчої агітації зг.рах.№8 від 06.03.19р. По дог. №17 від 06.03.19р. В.т.ч ПДВ 1000,00грн.",6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,397,ТОВ ВИДАВНИЦТВО ТА ТЕЛЕРАДІОКОМПАНІЯ РЕДАКЦІЯ ГАЗЕТИ ЭХО /ВІДЛУННЯ/,"м. Житомир, вул. Чуднівська, буд. 106В",13568663,"Надання друкованої площідля передвиборчої агітації зг.рах.№177 від 11.03.19р. По дог. №05-03/19-04 від 05.03.19р. В.т.ч ПДВ 1000,20грн.","6001,2",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,380,"ПП ""Трудівник Полісся"" Сьогодні""","Хмельницька обл., м. Славута, вул. Миру, буд. 102А",02475658,Надання друкованої площідля передвиборчої агітації зг.рах.№75 від 11.03.19р. По дог. №1 від 11.03.19р. без ПДВ,7250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,363,"ПП ""Редакція газети ""Шепетівський вісник""","Хмельницька обл., м. Шепетівка, вул. Старокостянтинівське шосе, буд. 9",02475693,Надання друкованої площідля передвиборчої агітації зг.рах.№63 від 11.03.19р. По дог. №21 від 07.03.19р. без ПДВ,7250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,342,"Дочірнє підприємство ""Галицький кореспондент"" ТОВ ""Медіа альянс""","м. Івано-Франківськ, вул. О. СОРОХТЕЯ, буд. 37, кв. 84",35276475,Надання друкованої площідля передвиборчої агітації зг.рах.№СФ-0000025 від 07.03.19р. По дог. №07/03 від 07.03.19р. без ПДВ,7500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,343,"Редакція газети ""Галичина""","м. Івано-Франківськ, вул. Січових стрільців, буд. 25",13644704,"Надання друкованої площідля передвиборчої агітації зг.рах.№176 від 07.03.19р. По дог. №5 від 06.03.19р. В.т.ч. ПДВ 1300,00грн.",7800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,368,"ПП ""Всеукраїнська газета ""Вісник+К""","м. Луцьк, просп. Перемоги, буд. 11, кв. 52",36541145,"Надання друкованої площі для передвиборчої агітації наряд-замовлення №101 від 11.03.19р. По дог. №4 від 07.03.19р. В.т.ч. ПДВ 1500,00грн.",9000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,400,"ТОВ ""Редакційно-видавнича фірма ""Тиждень-прес""","м. Ужгород, вул. Белінського, буд. 24Б",22082300,"Надання друкованої площі для передвиборчої агітації наряд-замовлення №14 від 11.03.19р. По дог. №6/03/19 від 06.03.19р. В.т.ч. ПДВ 1800,00грн.",10800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,365,"ТОВ ""Редакція газети ""Молодий буковинець""","м. Чернівці, вул. Головна, буд. 41",02476310,"Надання друкованої площі для передвиборчої агітації наряд-замовлення №СФ-0000226 від 11.03.19р. По дог. №10 від 06.03.19р. В.т.ч. ПДВ 1920,00грн.",11520,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,390,"ПП ""Редакція газети ""Твій вибір""","Волинська обл., Луцький р-н, с. Моташівка, вул. Соловʼїна, буд. 9",33837545,"Розміщення матеріалів передвиборчої агітації зг рах.№35 від 11.03.19р. По дог №35 від 01.03.19р. В.т.ч. ПДВ 2000,00грн.",12000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1211,2019-03-13,388,"ТОВ ""Телерадіокомпанія ""РАІ""","Івано-Франківська обл., м. Бурштин, вул. Січових стрільців, буд. 27",36983355,Оплата за трансляцію передвиборчої агітації на обл телеканал зг рах № 66 від 11.03.19р. по дог №01-31/19-Б від 31.01.19 Без ПДВ,12600,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,401,"Колективне підприємство ""Редакція обласної газети ""Діалог""","м. Кропивницький, вул. Преображенська, буд. 4",20652667,"Надання друкованої площі для передвиборчої агітації наряд-замовлення №80 від 11.03.19р. По дог. №03/19 від 06.03.19р. В.т.ч. ПДВ 2690,00грн.",16140,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-13,364,"ТОВ ""Редакція Чернігівської обласної молодіжної газети ""Гарт""","м. Чернігів, просп. Перемоги, буд. 62",14221006,"Розміщення матеріалів передвиборчої агітації зг рах.№18 від 11.03.19р. По дог №9 від 07.03.19р. В.т.ч. ПДВ 2700,00грн.",16200,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1211,2019-03-13,387,"ТОВ ""Івано-Франківська телерадіокомпанія ""Канал-402""","м. Івано-Франківськ, вул. Вʼячеслава Чорновола, буд. 99",13642036,"Оплата за трансляцію матеріалів передвиборчої агітації зг рах №024 від 12.03.19р. По дог №28/01/2019 від 28.01.19 р. В.т.ч. ПДВ - 2880,00грн.",17280,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1211,2019-03-13,389,"ТОВ ""ТРК 3-Студія""","м. Івано-Франківськ, вул. Січових стрільців, буд. 56",23797886,"Трансляція відеоматеріалів передвиборчої агітаці зг.рах №СФ-0000026 від 11.03.19 по дог 28-0-01/19 від 28.01.19р. В.т.ч. ПДВ 3000,00грн.",18000,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1211,2019-03-13,338,"ТОВ ""Чернівецький промінь""","м. Чернівці, вул. Університетська, буд. 20",37722525,Оплата ефірного часу на телеканалі зг рах № 19 від 11.03.19 р. до дог № 29-01/19-06 від 29.01.19р. Без ПДВ,44600,юридична особа,оплата ефірного часу на телебаченні
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1400,2019-03-13,412,Турчин Наталія Юріївна,м. Івано-Франківськ,,Рекламні послуги в мережі інтернет зг рах №2 від 07.03.19р. По дог №190201 від 01.03.19р. Без ПДВ,150000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1350,2019-03-13,411,"ТОВ ""ГЛОБАЛ МЕДІА ГРУП""","м. Київ, вул. Кирилівська, буд. 23",35446622,"Розміщення реклами на спецконструкціях зг рах № 353 від 21.02.19р. По дог 280119/ПО01 від 28.01.19р. Дод уг.№03 від 21.02.19р. В.т.ч. ПДВ 166666,66",1000000,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,433,"ТОВ ""ВПП ""Редакція газети ""Нове життя""","Волинська обл., Любешівський р-н, смт Любешів, вул. Незалежності, буд. 53",02471784,Надання друкованої площідля передвиборчої агітації зг.рах.№45 від 11.03.19р. По дог. №31 від 07.03.19р. без ПДВ,1750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,442,"ТОВ ""Редакція Острозької міської газети ""Замкова гора""","Рівненська обл., м. Острог, вул. Героїв Майдану, буд. 7",30044487,Надання друкованої площідля передвиборчої агітації зг.рах.№4 від 11.03.19р. По дог. №2 від 07.03.19р. без ПДВ,2000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,422,"КП ""Заставнівська обласна редакція газети ""Голос краю""","Чернівецька обл., Заставнівський р-н, м. Заставна, вул. Вʼячеслава Чорновола, буд. 4",02476347,Надання друкованої площідля передвиборчої агітації зг.рах.№55 від 11.03.19р. По дог. №40 від 11.03.19р. без ПДВ,2000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,450,"ТОВ ""Медіацентр ""Свіча""","Івано-Франківська обл., Долинський р-н, м. Долина, майдан Січових стрільців, буд. 3",20545641,Надання друкованої площідля передвиборчої агітації зг.рах.№48 від 11.03.19р. По дог. №2019/21 від 11.03.19р. без ПДВ,2015,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,437,"ТОВ ""ВПП ""Редакція газети ""Нове життя""","Закарпатська обл., Іршавський р-н, м. Іршава, вул. ГАГАРІНА, буд. 38",02472619,Надання друкованої площідля передвиборчої агітації зг.рах.№53 від 12.03.19р. По дог. №3 від 07.03.19р. без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,418,"Колективне підприємство ""Герцаївська газета""","Чернівецька обл., Герцаївський р-н, м. Герца, вул. Шевченка, буд. 9",21420077,Надання друкованої площідля передвиборчої агітації зг.рах.№6 від 12.03.19р. По дог. №10 від 1.03.19р. без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,456,"ТОВ ""РЕДАКЦІЯ ТУРІЙСЬКОЇ РАЙОННОЇ ГАЗЕТИ ""НАРОДНЕ СЛОВО""","Волинська обл., Турійський р-н, смт Турійськ, вул. Луцька, буд. 16",02471749,Надання друкованої площідля передвиборчої агітації зг.рах.№11 від 11.03.19р. По дог. №1 від 07.03.19р. без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,438,"ПП ""Редакція газети ""Вісник Розділля""","Львівська обл., м. Новий Розділ, вул. Михайла Грушевського, буд. 37",20823592,Надання друкованої площідля передвиборчої агітації зг.рах.№46 від 13.03.19р. По дог. №10 від 06.03.19р. без ПДВ,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,386,"ПП ""Редакція газети ""Подолянин""","Хмельницька обл., м. Камʼянець-Подільський, вул. Гагаріна, буд. 57",21315742,Надання друкованої площідля передвиборчої агітації зг.рах.№122 від 11.03.19р. По дог. №17 від 11.03.19р. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,414,"ПП ""РЕДАКЦІЯ ГАЗЕТИ ""КАРПАТИ""","Чернівецька обл., Путильський р-н, смт Путила, вул. УКРАЇНСЬКА, буд. 104",02476385,Надання друкованої площідля передвиборчої агітації зг.рах.№19 від 11.03.19р. По дог. №4 від 07.03.19р. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Шевченко Олександр Леонідович,Українське обʼєднання патріотів – УКРОП,,1220,2019-03-14,448,"ТОВ ""Редакція газети ""Новини Підгірʼя""","Івано-Франківська обл., Рожнятівський р-н, смт Рожнятів, пл. Єдності, буд. 15",02472973,Надання друкованої площідля передвиборчої агітації зг.рах.№56 від 12.03.19р. По дог. №5 від 06.03.19р. без ПДВ,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
